organization	seven natural wonders (cnn)	none
duo	yoiko	none
stratford university	s	none
title	grattan-bellew baronets	none
airport	broumov airport	none
cc	ktm 1190 adventure	none
cyberspace	cyberfeminism	hyponym
label	16th avenue records	none
user (computing)	person	none
label	gita records	none
guard	jake kupp	none
airport	miller–sparta airport	none
label	mountain records	none
category	neo-charismatic movement	none
dissident	oleksa hirnyk	none
airport	baltimore airpark	none
contract	antichresis	none
airport	riga international airport	none
duo	the uncontrollable	none
safety	sean baker (american football)	none
arc	the weather lady	none
label	cantus records	none
duo	silly sisters (band)	none
category	autorail à grande capacité	none
system	ciena optical multiservice edge 6500	none
diplomat	francisco de vargas y mexia	none
diplomat	raymond g. h. seitz	none
corps	canadian intelligence corps	none
radio	tony cox (journalist)	none
label	seriously groovy	none
duo	partners in kryme	none
military	terradyne armored vehicles gurkha	none
appliance	ironman (ironing)	none
autonomy	postage stamps and postal history of aruba	none
airport	santa rita airport	none
title	tennyson-d’eyncourt baronets	none
category	grammatical tense	none
xs4all	provider	none
diplomat	burhan muhammad	none
quantum information	information	hypernym
defender	domagoj franić	none
system	soud	none
section	belgrade zone league	none
guard	bob cryder	none
title	miramichi herald	none
diplomat	giles paxman	none
system	large technical system	none
title	stairway to heaven (pure soul song)	none
defender	oscar pisano	none
website	insightout news	none
system	alpha (navigation)	none
outpost	tellico blockhouse	none
label	ebullition records	none
airport	sakon nakhon airport	none
thumbi ndung'u	researcher	none
organization	freedom from religion foundation	none
operation kaman 99	operation	none
frog	southern chorus frog	none
dvd	live in chicago (stevie nicks video)	none
apple filing protocol	protocol	none
system	xarmex	none
maurizio seracini	diagnostician	none
title	earl of mercia	none
airport	khatanga airport	none
ted notepad	editor	none
virus	ada (computer virus)	instance
organization	minnesota atheists	none
website	vox (website)	none
airport	dean memorial airport	none
category	pro-europeanism	none
frog	montane brown frog	none
airport	price county airport	none
label	nopal beat records	none
title	yeon gaesomun (tv series)	none
crime	pusher (1996 film)	none
website	goalnepal.com	none
defender	omar navarro rutinelly	none
label	hopestreet recordings	none
website	stuff.co.nz	none
title	benito juarez (statue)	none
honey	monofloral honey	none
central authentication service	protocol	hypernym
website	slickdeals	none
organization	prisoner visitation and support	none
system	bill2phone	none
id-wsf	protocol	concept
organization	big brothers big sisters of northern nevada	none
label	neat records	none
software	adobe visual communicator	none
1-800 contacts	company	none
airport	washburn municipal airport	none
organization	anti-jewish action league of sweden	none
airport	turin-aeritalia airport	none
label	ad perpetuam memoriam	none
methodology	qsos	none
war	gorges airfield	none
document	academic certificate	none
pseudonym	alan judd	none
label	interscope records	none
title	senior stick	none
system	hoju	none
database	aresite	none
organization	cyborg foundation	none
war	william henry brown (aviator)	none
guard	bill radovich	none
frog	hyloxalus fallax	none
jargon	eyes only	none
organization	north south foundation	none
airport	boguchany airport	none
department of defense information assurance certification and accreditation process	department	none
system	hsiung feng ii	none
duo	plan b (duo)	none
list of simile projects	list	none
frog	gastrotheca lateonota	none
organization	transaction processing performance council	none
system	kepler-35	none
property	effector-triggered immunity	none
database	non-native speech database	hyponym
jeddah	city	none
pseudonym	alexander vargo	none
frog	hyloxalus chocoensis	none
frog	uperodon systoma	none
system	5 aquilae	none
conditional access	protection	hypernym
threat	intent	hypernym
blog	the soxaholix	none
pakbugs	forum	none
stegfs	system	none
label	mojo records (uk)	none
organization	so others might eat	none
virus	artichoke italian latent virus	none
les friction	group	none
title	greatest hits volume 1 (rascal flatts album)	none
guccifer	hacker	concept
jimmy bennett	actor	none
the major bbs	software	none
section	waikato expressway	none
airport	needles airport	none
safety	keith tandy	none
frog	cycloramphus diringshofeni	none
diplomat	ahmed sareer	none
diplomat	robert murray keith	none
label	clef records	none
acronym	iscsi	none
dirk bergemann	douglass	none
title	baron rugby	none
airport	tamuă	none
system	judiciary of illinois	none
system	alaska communications system	none
cryptocurrency	blackcoin	instance
diplomat	harald feller	none
dvd	the new york big band concert	none
software	ahnenblatt	instance
label	pirate party	none
software	netminer	instance
diplomat	john jenkins (diplomat)	none
diplomat	philip t. reeker	none
label	puerto roc records	none
defender	găˇbor korolovszky	none
title	duke of saldanha	none
buzzi unicem	company	none
smartphone	samsung galaxy j	instance
computer	powerbook 160	none
frog	allobates ornatus	none
website	colombia reports	none
label	spin records (american label)	none
label	musea	none
airport	moondance ranch airport	none
diplomat	john randolph clay	none
war	lemmes aerodrome	none
airport	piedmont triad international airport	none
diplomat	sorin ducaru	none
database	isfinder	none
label	kalawa jazmee records	none
title	red poppies on monte cassino	none
title	earl of sandwich	none
frog	amolops mantzorum	none
title	sas van bosch baronets	none
fulton county, georgia	county	none
socks	koinobori	none
organization	the combined (group)	none
diplomat	yusuf mohamed ismail	none
title	marquess of willingdon	none
diplomat	edward ingram (diplomat)	none
defender	robert annis	none
airport	casselton robert miller regional airport	none
frog	chiromantis kelleri	none
organization	citi performing arts center	none
title	morland baronets	none
frog	borneo eared frog	none
defender	arvo kraam	none
airport	john c. munro hamilton international airport	none
label	starday records	none
airport	blairstown airport	none
organization	atlanta symphony youth orchestra	none
organization	vietnamese scout association	none
airport	hartford municipal airport	none
system	hd 189733	none
organization	glacier national park fund	none
title	hägar the horrible	none
airport	albany municipal airport (texas)	none
ceilidh	cryptosystem	concept
organization	american osteopathic board of pathology	none
safety	george iloka	none
label	international artists	none
system	itur	none
title	angel man (g.a.)	none
duo	musiqq	none
organization	world counter-terrorism agency	none
website	lendwithcare	none
military	xavier coppolani	none
defender	david kiselak	none
diplomat	jim judd	none
printer	hans daubmann	none
organization	american aging association	none
duo	conny & jean	none
airport	sierra grande airport	none
fire	1943 university of oslo fire	none
sawmill (software)	package	hypernym
defender	altair gomes de figueiredo	none
airport	iron crown airport	none
title	right now (al b. sure! song)	none
section	penology	none
database	phdtree	none
software	subtitle editor	none
diplomat	ankokuji ekei	none
browsealoud	technology	none
system	vai syllabary	none
airport	weaverville airport	none
software	topoflight	instance
war	norman macgregor	none
organization	law enforcement in sudan	none
organization	rusha	none
central equipment identity register	database	hypernym
title	imăˇgenes (lourdes robles album)	none
diplomat	karl nesselrode	none
airport	loakan airport	none
organization	american foundation for children with aids	none
device driver	program	none
airport	khmelnytskyi airport	none
checkpoint	start point (yeast)	none
title	carol 2	none
airport	aleknagik airport	none
vector	helper dependent virus	none
kolab	suite	none
property	adequate stimulus	none
label	mixpak records	none
virus	murid herpesvirus 4	none
airport	erenhot saiwusu international airport	none
organization	jazz bridge	none
label	balloom	none
software	gnu zile	none
property	concurrency (computer science)	none
system	virtual execution system	none
privacy lost	endangering	none
war	prosnes airfield	none
frog	marbled sand frog	none
frog	craugastor bransfordii	none
organization	hitler's chancellery	none
dm-crypt	subsystem	none
lobster	alainius	none
software	lazysave	none
airport	gelendzhik airport	none
bid	hambantota bid for the 2018 commonwealth games	none
balsa (email client)	client	none
organization	fondo nacional de las artes	none
defender	laura brosius	none
system	electro-optical targeting system	none
frog	theloderma leporosum	none
organization	national emergency civil liberties committee	none
detective	isaiah w. lees	none
system	mpq-49 forward area alerting radar	none
swipsy	toolkit	concept
defender	stanimir gospodinov	none
diplomat	tahar touati	none
rosetta@home	project	none
system	paradox (database)	none
undergrads	series	none
diplomat	ulrika sundberg	none
police	alan charles	none
software	ircd	none
adviser	john underwood (pr adviser)	none
john de critz	number	none
organization	gong (organization)	none
fire	hayman fire	none
website	yugatech	none
system	electronic benefit transfer	none
